,Price,Picture Url,Neighbourhood,Zipcode,Latitude,Room Type,Accommodates,Bathrooms,Bedrooms,Guests Included,Availability 30,Bath_for_Beedrooms
18083866,1.6901960800285136,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/604212827e8942cfa1867e0c7176beb1,62.223880597014926,59.016129032258064,40.42342306237471,34.60482283464567,2,1.0,1.0,1,28,1.0
7495485,1.505149978319906,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/0ef8bdcf20f365acb35d259ca6079fb6,83.11206896551724,82.5814606741573,40.41641817294734,34.60482283464567,3,1.0,1.0,1,6,1.0
8304499,1.9493900066449128,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/d60163bda8327bfce43c01d46dbfd0a0,83.11206896551724,68.47654320987654,40.41318688227699,87.57165453970262,2,1.0,1.0,1,5,1.0
4735412,1.792391689498254,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/38a805688e4c55b5ffa5f9bf28abfe01,72.12084592145015,69.16028368794326,40.408388506987,87.57165453970262,2,1.0,1.0,3,6,1.0
1753278,1.740362689494244,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/b1605e0f6739b24fd56e176ff5cd7e03,72.75324675324676,72.75961538461539,40.44198178446506,34.60482283464567,2,1.0,1.0,1,29,1.0
8352261,2.170261715394957,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/40b3b2c60f9759a6e0d7abd44129bcf7,47.64429530201343,53.85135135135136,40.43832002439375,87.57165453970262,8,2.0,3.0,6,8,6.0
16424195,1.4771212547196624,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/cea9a427fc6d219e3a4ae1d0f67602d9,84.61260053619303,66.13808463251671,40.41517686448913,34.60482283464567,2,1.0,2.0,1,0,2.0
17458281,1.591064607026499,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/94a605ee8807bbe936af1c407a1bb05e,34.90625,39.08163265306123,40.3931211759528,87.57165453970262,2,1.0,1.0,1,7,1.0
10987392,1.6989700043360187,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/839cd9fc07746142e821e888c69aed4b,83.11206896551724,66.13808463251671,40.41381789384848,87.57165453970262,6,1.0,2.0,2,22,2.0
748854,1.3424226808222062,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/1c7f3f89a176b74c12fd6774cbf2074c,47.98969072164948,69.16028368794326,40.40392640346481,34.60482283464567,1,1.5,1.0,1,13,1.5
8709100,1.7781512503836436,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/e74ec8aa934e33ed2b59d6d18ac12069,43.583333333333336,44.95189003436426,40.39784896492329,87.57165453970262,5,1.0,3.0,2,4,3.0
3742728,2.113943352306837,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/f440d7353c886223931f76080178b9bc,72.12084592145015,66.13808463251671,40.41283539205996,87.57165453970262,5,1.0,2.0,5,8,2.0
15354191,1.8750612633917,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/b516d43d483bb35de1cb434ef8c7151a,46.08783783783784,53.73529411764706,40.45876687706154,34.60482283464567,2,1.0,1.0,1,30,1.0
17853322,1.591064607026499,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/b7579f80abcee4d6712846e1abb7f1d9,55.431654676258994,61.13333333333333,40.43295791380298,87.57165453970262,2,1.0,1.0,1,2,1.0
17960977,1.7160033436347992,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/4c596c77caeb4ae47c6e2a4458c4e8b1,78.22241379310344,67.30588235294118,40.41568280221566,87.57165453970262,2,1.0,1.0,2,6,1.0
8732880,1.6020599913279625,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/2342f403b1ef7d4e33c9286b4665606e,55.503649635036496,44.95189003436426,40.401107258857685,34.60482283464567,2,2.0,1.0,1,0,2.0
1310472,1.6989700043360187,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/5ceead0d1515ceedfeb631559dd424d1,72.12084592145015,69.16028368794326,40.40965251601551,34.60482283464567,2,1.0,1.0,1,13,1.0
17102191,1.8195439355418688,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/a421cea3b38565f3a09c5e878401d214,72.12084592145015,68.47654320987654,40.407360053555934,87.57165453970262,4,1.0,2.0,1,0,2.0
17468476,1.9542425094393248,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/ceacc61c1b872a6c10ca7c0febe0c123,78.22241379310344,82.9808362369338,40.415462241506646,87.57165453970262,4,1.0,1.0,2,5,1.0
15156675,1.462397997898956,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/edc713951bf25d04b29f40abe9f911e0,52.16216216216216,58.67164179104478,40.43190336715247,34.60482283464567,2,1.0,1.0,2,0,1.0
5320146,1.6989700043360187,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/fe76a6458b90c9893c822aa71f78d56a,58.769572953736656,68.47654320987654,40.40910711902222,87.57165453970262,4,1.0,1.0,2,6,1.0
6781541,1.6020599913279625,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/ad6ec59af9dd0c58e2b76def37906800,62.223880597014926,53.85135135135136,40.42940102814696,34.60482283464567,2,1.0,1.0,1,30,1.0
12283551,1.505149978319906,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/afa7e9f204805a9cc5614fe492ba1973,84.63841807909604,80.17692307692307,40.42557810688086,34.60482283464567,2,1.0,1.0,1,9,1.0
3720888,1.6989700043360187,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/4b12481d554d13ae684a37a2f0d929cb,37.44642857142857,38.14893617021277,40.41152077189224,87.57165453970262,3,1.5,2.0,1,0,3.0
876312,1.845098040014257,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/02aad9c84b6944db9648aecaed9dd018,46.08783783783784,37.39393939393939,40.43398983811142,87.57165453970262,5,2.0,2.0,2,8,4.0
2266406,1.9294189257142929,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/973af5c18d941a31e7f4afb4f4e9e1e1,58.769572953736656,68.47654320987654,40.40831273401514,87.57165453970262,3,1.0,1.0,2,0,1.0
14922964,2.130333768495006,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/5ba749edb5fb548b0c0332d49e658514,72.12084592145015,69.16028368794326,40.41359734941799,87.57165453970262,4,1.0,2.0,2,13,2.0
7394962,1.462397997898956,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/0ef2641119b965ab8dbfa4f10f211ada,58.769572953736656,66.13808463251671,40.41202102710368,34.60482283464567,2,1.0,1.0,1,30,1.0
471198,1.9084850188786495,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/d9c5b1e0d785e3d458426b335e1b69e3,70.37463976945244,75.94586894586895,40.42408451049312,87.57165453970262,4,1.0,1.0,2,3,1.0
15333046,1.8388490907372552,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/eec18adfc7d8d3640db8f4fa4d416bad,79.08307692307692,75.94586894586895,40.422862389697386,87.57165453970262,3,1.0,1.0,2,0,1.0
15290949,1.6720978579357175,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/664d5431b17e9d22ff80df81a66780ee,81.97570850202429,67.30588235294118,40.429701054525424,87.57165453970262,2,1.0,0.0,1,7,0.0
14346194,1.5440680443502757,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/7546d74c8dafb35b01444cf50f309b0d,79.08307692307692,70.29396325459318,40.42106942478056,34.60482283464567,2,1.0,1.0,1,3,1.0
13661694,2.041392685158225,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/3c407ebfa4bcb9bea65b180ef5ec37fe,58.769572953736656,68.47654320987654,40.411946324954,87.57165453970262,6,1.0,1.0,1,0,1.0
17897910,2.041392685158225,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/fae036f3327ce4a8bcac5a70657190f9,84.61260053619303,81.46255506607929,40.418007243586345,87.57165453970262,5,2.0,3.0,1,10,6.0
16738705,2.4756711883244296,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/180474292a21fadf176f9fe48cfd593c,58.769572953736656,68.47654320987654,40.41260312600109,87.57165453970262,8,3.5,4.0,1,6,14.0
4118892,1.9030899869919435,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/4e42c27346c3d80e487dd58f20c1aacc,84.61260053619303,69.16028368794326,40.41462513338081,87.57165453970262,2,1.0,1.0,2,6,1.0
4714679,2.0,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/a02573810e21140241df2776be64e67f,112.21739130434784,72.75961538461539,40.44604723749481,87.57165453970262,4,1.0,1.0,2,0,1.0
14564015,1.9493900066449128,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/8b4830ca53ecb520c8f90a3ba4ccb0d2,83.11206896551724,82.5814606741573,40.41109115537465,87.57165453970262,2,1.0,0.0,1,15,0.0
9884153,1.7781512503836436,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/189e54f47f9a159b3e0c0c3361112f3d,70.37463976945244,75.94586894586895,40.4214221132956,87.57165453970262,2,1.0,1.0,1,0,1.0
17878993,1.146128035678238,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/956fcd42db4b95e45db3da767ec980bf,20.125,25.77777777777778,40.37720593630286,34.60482283464567,1,1.0,1.0,1,0,1.0
4601729,1.6020599913279625,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/74b5e95174018c46e15a75084944490e,84.61260053619303,81.46255506607929,40.41535976951134,34.60482283464567,2,1.0,1.0,1,3,1.0
3599402,1.3010299956639813,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/7eb8c4d1716632febbaf208a0a953315,47.04054054054054,69.16028368794326,40.4120697892205,34.60482283464567,2,1.0,1.0,1,0,1.0
17988606,1.5440680443502757,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/fc2b67514c1b252ece9178991cacfd4f,78.22241379310344,69.16028368794326,40.41097567742821,34.60482283464567,2,1.0,1.0,1,18,1.0
18087363,2.1760912590556813,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/780d3a686a81dc6ba07b76199a5fbc36,84.61260053619303,82.9808362369338,40.41923515230707,87.57165453970262,6,2.0,2.0,4,17,4.0
15091358,1.6532125137753435,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/4554fb190f0383cd23c9943cf1ce21ff,54.328125,83.0952380952381,40.482148826429736,34.60482283464567,2,1.0,1.0,1,23,1.0
13340206,1.8129133566428557,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/3ae6a283693fe2da345c12a24a7079dc,81.464,77.14957264957265,40.435310352459965,87.57165453970262,3,1.0,0.0,2,8,0.0
14156890,1.7160033436347992,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/3e03d133285348a5f38a76c8a729de48,80.30864197530865,80.17692307692307,40.41723130769837,87.57165453970262,2,1.0,1.0,1,20,1.0
10182539,1.6532125137753435,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/873bb448e6bf42c2f6a8792cfbe2b102,72.12084592145015,69.16028368794326,40.41035243786871,34.60482283464567,2,0.5,3.0,1,0,1.5
15768899,1.6989700043360187,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/7dd49809ec7c2de05137fba88d5e11af,84.63841807909604,137.76190476190476,40.42269540661177,87.57165453970262,4,1.0,1.0,1,0,1.0
17763237,1.9030899869919435,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/ed8fb8bb4f5fa63bd979e9b73cf6d425,70.37463976945244,58.67164179104478,40.42459750366814,87.57165453970262,2,1.0,0.0,1,15,0.0
5788320,1.3010299956639813,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/1d533f58bbf27b5df94a0ae000f6ea97,46.08783783783784,41.07407407407408,40.42570627055195,34.60482283464567,1,1.0,1.0,1,0,1.0
18104345,1.6020599913279625,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/2fca6b4cdf6492a74096a9d9ad82597d,58.769572953736656,66.13808463251671,40.40802610014474,34.60482283464567,1,2.0,1.0,1,0,2.0
13195898,1.6989700043360187,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/7db89f60e5fa9b2dee29caebf35b6475,55.431654676258994,58.67164179104478,40.434288169841295,87.57165453970262,2,1.0,0.0,1,2,0.0
674131,1.8260748027008264,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/c6914d445689b70cad291d215aa9089c,58.769572953736656,68.47654320987654,40.408583454395504,87.57165453970262,4,1.0,1.0,2,3,1.0
15095781,1.3222192947339193,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/f1cfc794402040de2825d2736ede6fea,46.4,67.30588235294118,40.4751740978518,34.60482283464567,3,1.0,1.0,1,0,1.0
2733600,1.7781512503836436,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/fb5708819f057381537ebbccd181222c,78.22241379310344,82.9808362369338,40.42243434185491,87.57165453970262,2,1.0,1.0,1,19,1.0
401699,1.8808135922807916,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/123a385979a0d713787fc92b27f6f896,60.39473684210526,59.016129032258064,40.40606057880854,87.57165453970262,4,2.0,2.0,4,0,4.0
15978889,1.3010299956639813,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/4d2d497e22c9860c08d14ab3bd638622,58.769572953736656,82.5814606741573,40.41079580231951,34.60482283464567,1,1.0,1.0,1,11,1.0
12620921,1.462397997898956,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/5abb66ad40be43dc86ebebf4bda192b1,58.769572953736656,68.47654320987654,40.41023466843451,34.60482283464567,2,2.0,1.0,1,3,2.0
11660869,1.255272505103306,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/9612fd9f4d9db3737fbdcf6c8c9027da,65.80434782608695,59.016129032258064,40.40542103274277,34.60482283464567,3,1.0,1.0,1,19,1.0
819738,1.977723605288848,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/9c863b5c0a8212892db99670fbe67a48,78.22241379310344,82.9808362369338,40.42041196803605,87.57165453970262,5,2.0,2.0,2,5,4.0
17261765,1.8976270912904412,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/92979659208da448958d0525e5802239,70.37463976945244,61.13333333333333,40.422590763871725,87.57165453970262,3,1.0,1.0,2,9,1.0
780090,2.3010299956639813,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/d219a3135abd41e9b15cf4e402666b15,42.69565217391305,34.825,40.42712684703389,87.57165453970262,12,3.0,5.0,1,0,15.0
15141334,1.6812412373755872,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/a5a96b9b3978fbba0853d09e22ad12fb,58.769572953736656,68.47654320987654,40.40926904632906,87.57165453970262,3,1.0,1.0,2,2,1.0
3300064,1.7634279935629371,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/232f180b4ce4c4c28219264157df9f67,72.12084592145015,69.16028368794326,40.40896422148432,87.57165453970262,2,1.0,1.0,2,2,1.0
14560294,1.3979400086720375,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/140b7d4760f9768f39659d3c6ee0326d,83.11206896551724,68.47654320987654,40.41554366482471,34.60482283464567,2,1.0,1.0,1,4,1.0
10238470,1.505149978319906,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/cafa21705dec70ce63df80cb58744b16,72.75324675324676,72.75961538461539,40.44291856166222,34.60482283464567,2,1.0,1.0,1,24,1.0
10650757,1.462397997898956,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/7eece337790f5869bd3e492714c07057,78.73684210526316,72.75961538461539,40.43921639653201,34.60482283464567,1,1.0,1.0,1,30,1.0
781665,1.3979400086720375,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/e24c32f81ae8b17e41610f96d45c3d44,47.66666666666666,47.271186440677965,40.46924613296543,34.60482283464567,1,1.0,1.0,1,30,1.0
477464,1.6127838567197357,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/d25c164c2c2c146a4b6090865b5a3e5d,58.769572953736656,68.47654320987654,40.41041334302597,87.57165453970262,4,1.0,1.0,2,5,1.0
11890062,2.1760912590556813,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/b3e8665ead560c11779c1adceba2c3de,64.5813953488372,66.67619047619047,40.42376921513978,87.57165453970262,6,1.0,2.0,1,3,2.0
10845864,2.0,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/42ca388c1ba1571db76418988af1647b,81.97570850202429,77.14957264957265,40.42912908462026,87.57165453970262,6,2.0,1.0,1,10,2.0
7991072,2.0,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/514df79c499b2e712cfabb7c81b505ce,92.01754385964912,79.55,40.453669453377564,87.57165453970262,4,2.0,2.0,1,20,4.0
5976919,1.3979400086720375,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/e4cc871a14175e32dff572150b34f37e,40.18811881188119,43.95555555555556,40.40134750425835,34.60482283464567,2,1.0,1.0,1,9,1.0
354838,1.845098040014257,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/a9dbb6fdc3283cca6309ae9dc27ac478,70.37463976945244,61.13333333333333,40.42478931764307,87.57165453970262,3,1.0,2.0,1,6,2.0
2238962,1.3010299956639813,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/15243af1b3619a09431b3a878e3c8d1a,83.11206896551724,82.5814606741573,40.41513538152596,34.60482283464567,2,1.0,1.0,1,26,1.0
17864456,1.2041199826559248,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/d165eaca1b48fca5125214b3117b703d,79.08307692307692,70.29396325459318,40.42537614312708,34.60482283464567,2,1.0,1.0,1,0,1.0
1137823,1.9294189257142929,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/ad8229c2e10c999c350b63bb520a8ca3,81.97570850202429,77.14957264957265,40.432284512208135,87.57165453970262,4,1.0,1.0,2,6,1.0
11780499,1.6434526764861874,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/fd41b4ccf6aab71ecafc3f5dc77406dc,34.83783783783784,30.323529411764707,40.33290782970354,87.57165453970262,6,2.0,1.0,2,3,2.0
2143824,1.3010299956639813,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/3f5750a2a664527a1e368533862e1469,84.61260053619303,67.30588235294118,40.41461084259035,28.68243243243243,10,0.0,1.0,1,19,0.0
12672315,1.8129133566428557,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/5d4652f6c0d7d5670877b0e1cf9238e0,58.769572953736656,68.47654320987654,40.41174727992926,87.57165453970262,2,1.0,1.0,2,13,1.0
4754971,1.4771212547196624,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/d0418a0ae5707970dd6dfe7bd9647362,65.80434782608695,66.95,40.40662525018395,34.60482283464567,2,1.0,1.0,1,0,1.0
16736180,2.0,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/ebd4158f0880a4299eec84322a5b78b1,79.08307692307692,75.94586894586895,40.42182585326128,87.57165453970262,5,1.0,2.0,1,6,2.0
